video_title url
Sp23 Dr. Robert Edgar - Computational biology, bioinformatics   https://www.youtube.com/watch?v=SBkGCYyJwJs
Sp23 Dr. Japheth Gado - NREL - Machiene Learning and Enzyme Engineering https://www.youtube.com/watch?v=AAoVlyL__os
Sp23 - Dr. Casey Greene - Making Serendipity Routine    https://www.youtube.com/watch?v=EZXvGGO96TI
Sp23 - Dr. Sam Shepard - A “Day” in the Life of Virus Surveillance  https://www.youtube.com/watch?v=BSdbyWNfmig
Sp23 - Dr. Josh Starmer - The Quest of StatQuest!   https://www.youtube.com/watch?v=_AZptvkuFlI
Sp23-Dr. Yang-Epidemiology, Ecology and Transmission of Middle East Respiratory Syndrome Coronavirus    https://www.youtube.com/watch?v=PBl8KzTODzQ
